"case","dir","pretest","conftest","indtest","c12","c21","hill1","hill2","p_val","beta1","beta_h1","beta_h2","dirH","pretestH","conftestH","c12H","c21H","df1","df2","dfh"
1,2,0,0,1,0.500523076923077,0.5501,0.549941284657073,0.34051868802983,4.49862369578113e-13,0.316004490107298,0.845514755323529,0.218232945911586,NA,NA,NA,NA,NA,4,2,2
4,1,1,1,1,0.977697435897436,0.804848717948718,0.483283719692504,0.35853407207335,3.55936389695444e-06,0.42330380808562,0.75106412190944,0.423999199829996,1,1,1,0.978292273441708,0.799790028178178,2,3,4
4,1,1,1,1,0.996797435897436,0.895125641025641,0.537308171181826,0.407391814824644,1.64546420129419e-05,0.686595067568123,0.226114671304822,0.468720775283873,1,1,1,0.99589464925408,0.882546951698186,2,3,3
1,1,0,0,1,0.504579487179487,0.495776923076923,0.400516360940245,0.541882989926647,2.71666657258862e-06,0.37425857372582,0.877655884809792,0.616562159731984,NA,NA,NA,NA,NA,3,2,2
2,2,1,0,0,0.488753846153846,0.673166666666667,0.363580806099561,0.399169756821975,0.140515458954331,0.257497866824269,0.271429501846433,0.784210189059377,2,1,0,0.488284060334003,0.642431367587991,3,3,3
4,1,1,1,1,0.996041025641026,0.952879487179487,0.435803444266775,0.354417181436016,0.00119634452557338,0.494515113905072,0.864457814395428,0.14492854680866,1,1,1,0.996797481632753,0.920743873792268,2,4,4
1,2,0,0,1,0.435738461538462,0.445294871794872,0.421388790312004,0.506086694884679,0.00402936034844026,0.50614513233304,0.395290130749345,0.687502069957554,NA,NA,NA,NA,NA,2,3,2
3,1,1,0,1,0.902841025641026,0.457607692307692,0.398588247722402,0.492705010432752,0.000897702923046362,0.385776640474796,0.722087623924017,0.421218503825367,NA,NA,NA,NA,NA,3,2,4
2,1,1,0,1,0.814330769230769,0.546835897435897,0.389566174926858,0.503572127033282,6.22678760022755e-05,0.503839720971882,0.479234535433352,0.166304750926793,2,0,0,0.519846036410837,0.534769873165643,4,2,2
3,1,1,1,1,0.990033333333333,0.734079487179487,0.358417274787192,0.330142966367949,0.194482992847955,0.830703107640147,0.544206188432872,0.311863725446165,NA,NA,NA,NA,NA,4,4,2
2,2,1,0,1,0.498805128205128,0.730217948717949,0.347294792812637,0.49495989822715,4.73855248372956e-08,0.764315202087164,0.730690353177488,0.573458347097039,2,0,0,0.485591665585227,0.624082178644292,2,4,3
3,1,1,1,1,0.927289743589744,0.637317948717949,0.403058014687195,0.313016285778835,7.97026836789616e-05,0.350967957265675,0.805673672072589,0.853419807553291,NA,NA,NA,NA,NA,3,4,3
4,1,0,1,1,0.801164102564103,0.691017948717949,0.504325768139029,0.403841412772537,0.000505761629521428,0.117172711901367,0.654648469761014,0.444072192721069,1,1,1,0.782846600422478,0.613709402607939,2,3,3
1,1,0,0,0,0.516705128205128,0.491466666666667,0.38312935711608,0.371191995468731,0.616809454468602,0.413684563338757,0.138748431019485,0.530627948604524,NA,NA,NA,NA,NA,4,4,3
1,2,0,0,1,0.416733333333333,0.525148717948718,0.413360933625959,0.57410397196763,3.75866080259968e-07,0.649662719666958,0.217245657742023,0.868794629722834,NA,NA,NA,NA,NA,2,3,3
2,2,0,1,0,0.744615384615385,0.843438461538461,0.325110383885564,0.333987605101313,0.670194987514428,0.827596697583795,0.751313000544906,0.686461135931313,2,1,0,0.530125868002702,0.713308560563327,4,4,3
4,1,1,1,1,0.991107692307692,0.679469230769231,0.466018692533373,0.536078043317911,0.0274223692672162,0.699334005266428,0.84770311806351,0.187152258493006,1,1,1,0.990560675942752,0.711941171052814,2,2,4
4,1,1,1,1,0.968523076923077,0.761553846153846,0.51533421001568,0.377472138864714,1.39431798018563e-06,0.352301208674908,0.374477197043598,0.108634998835623,1,1,1,0.96824903800899,0.787325636982699,2,4,4
1,2,0,0,1,0.454053846153846,0.514933333333333,0.51519743935966,0.427923927294409,0.00357030968576733,0.291072307154536,0.237197697535157,0.434305066801608,NA,NA,NA,NA,NA,3,2,2
2,1,0,0,1,0.542510256410256,0.455558974358974,0.366474037654993,0.484165480901608,1.46470868018778e-05,0.406614232435823,0.599950990825892,0.431941404566169,1,0,0,0.525264283840326,0.494729318551648,3,2,4
2,1,1,1,1,0.827346153846154,0.692992307692308,0.451017032643541,0.533559060200396,0.00824592315128103,0.387949066609144,0.711655925773084,0.697843816317618,2,0,0,0.555668279547864,0.562217647701111,3,2,2
4,1,1,1,0,0.987423076923077,0.884835897435897,0.432299140520238,0.441585828907939,0.736845892265968,0.363511355035007,0.582596729323268,0.542915658652782,1,1,1,0.914976730865423,0.599089449235226,3,3,2
2,2,1,1,0,0.676769230769231,0.867066666666667,0.428948865771167,0.439774102919326,0.693563505261918,0.438399273715913,0.297907659597695,0.803058383986354,2,0,1,0.593682346836909,0.616855020096862,3,4,2
1,1,0,0,0,0.604158974358974,0.553487179487179,0.378206727953967,0.336255335809654,0.0637940834897175,0.117753056436777,0.202168242819607,0.607114096172154,NA,NA,NA,NA,NA,4,4,2
4,1,1,1,0,0.814979487179487,0.683079487179487,0.329491035962969,0.356529771504326,0.21298142190017,0.208570616692305,0.535880011320114,0.655764858238399,1,1,1,0.788208540649015,0.619449203825154,4,3,3
2,2,0,0,0,0.498648717948718,0.571207692307692,0.363955687409969,0.379929526647286,0.497203733819189,0.383869123831391,0.431861457228661,0.39563392419368,2,0,0,0.491263154751434,0.569197872782578,3,3,4
3,1,1,1,0,0.960346153846154,0.689,0.412444724779861,0.361152011454404,0.0364269584688199,0.548072537221015,0.344622965715826,0.174071896262467,NA,NA,NA,NA,NA,3,3,4
2,1,0,0,1,0.536953846153846,0.521861538461538,0.533954916678944,0.323882703348981,5.39568389967826e-14,0.494074857234955,0.119289015419781,0.604922617413104,1,0,0,0.510156831533276,0.507636557947666,2,4,4
3,1,1,0,1,0.6317,0.492364102564103,0.319330791390795,0.554510805342955,2.22044604925031e-16,0.205264731310308,0.254018067009747,0.49338017590344,NA,NA,NA,NA,NA,4,2,3
4,1,0,1,1,0.843397435897436,0.764261538461538,0.405939147433703,0.339783235848441,0.00519954826883251,0.408554963022471,0.209058587625623,0.81020900644362,1,1,1,0.851261637121376,0.716890244369239,3,3,3
3,1,1,1,1,0.882289743589744,0.609579487179487,0.519992674463293,0.370862257058177,1.77912367282929e-07,0.166297082789242,0.548473289608955,0.456285151094198,NA,NA,NA,NA,NA,2,3,4
1,1,0,0,1,0.460146153846154,0.412333333333333,0.53438172230034,0.366959995416697,7.69246377707589e-09,0.121858738362789,0.354074368439615,0.25592833198607,NA,NA,NA,NA,NA,2,4,3
2,2,0,0,1,0.452871794871795,0.543207692307692,0.340074846700902,0.489733977607702,1.99156091618136e-08,0.147482769936323,0.412478921748698,0.182637404091656,2,0,0,0.467179585720391,0.527029968326479,2,4,3
3,1,0,1,0,0.64735641025641,0.62618717948718,0.363304145247604,0.407033275379778,0.0730977895304639,0.113625987246633,0.800517581030726,0.564940664358437,NA,NA,NA,NA,NA,4,3,3
4,1,1,1,1,0.9966,0.888764102564103,0.504411388270763,0.420041484606686,0.00405183021649402,0.793186716549099,0.417437796667218,0.209263680316508,1,1,1,0.996752800136512,0.872442872660455,2,3,2
4,1,1,1,1,0.991751282051282,0.857379487179487,0.535866453124906,0.399096880163698,4.71303864668648e-06,0.592372856661677,0.150898227654398,0.510396375507116,1,1,1,0.993209085007542,0.825392102837888,2,3,2
2,1,0,0,0,0.641574358974359,0.535953846153846,0.40870621225931,0.423619909076161,0.571034283295039,0.671937713772058,0.523101297020912,0.491640443168581,1,0,0,0.623459173131661,0.493715317388792,3,3,3
2,1,0,1,1,0.654087179487179,0.593948717948718,0.385033734498553,0.498366872238664,5.72261266305052e-05,0.334121380187571,0.75767567306757,0.620344287529588,2,0,0,0.549985933450403,0.565716807177653,3,2,3
4,1,0,1,1,0.985692307692308,0.960023076923077,0.396518999583397,0.310343768849246,0.000129782942052348,0.640557419322431,0.699707092158496,0.805402436293662,1,1,1,0.987943912084325,0.932968909473184,3,4,4
2,1,0,1,1,0.607848717948718,0.585197435897436,0.512604483221054,0.402086401724614,0.000148686535853315,0.241260713338852,0.241184814088047,0.23725189100951,1,0,0,0.588112676934631,0.553407389808652,2,3,2
4,1,1,1,0,0.981848717948718,0.716469230769231,0.348814844361583,0.329463345991248,0.367141239647037,0.76118869241327,0.489981053955853,0.289312333241105,1,1,1,0.981540413379961,0.735823925251816,3,3,4
4,1,1,1,0,0.923005128205128,0.784348717948718,0.38688521355916,0.339127075808609,0.0379211688460097,0.428217988833785,0.700489847920835,0.83716669715941,1,1,1,0.920158143592343,0.658266701542208,3,3,4
1,1,0,0,0,0.537087179487179,0.504028205128205,0.54122164356012,0.516260106788497,0.455523531308382,0.22342814039439,0.794699206762016,0.383577700331807,NA,NA,NA,NA,NA,2,2,3
2,1,0,0,0,0.654302564102564,0.542623076923077,0.317279050530519,0.339594739898495,0.282962761256768,0.424038222245872,0.883832894638181,0.21706979367882,1,0,0,0.577756790120423,0.570676893740093,4,4,4
3,1,1,0,1,0.861761538461538,0.464071794871795,0.345245793109203,0.470799625838234,1.51851145213655e-06,0.369531944580376,0.564163323305547,0.272378331422806,NA,NA,NA,NA,NA,4,2,3
1,2,0,0,0,0.452569230769231,0.495217948717949,0.423031478243466,0.409881502014927,0.61764121377459,0.178949843905866,0.303498146682978,0.265618467517197,NA,NA,NA,NA,NA,3,3,3
3,1,1,0,0,0.905338461538462,0.57151282051282,0.428326681188386,0.388486470503454,0.1234201916279,0.355787292122841,0.20239720325917,0.81298019234091,NA,NA,NA,NA,NA,3,3,2
1,1,0,0,0,0.556128205128205,0.5286,0.391652743226634,0.354373548578271,0.114512325584317,0.556398885324597,0.609549200534821,0.636678122729063,NA,NA,NA,NA,NA,3,4,2
4,1,1,0,0,0.918974358974359,0.574079487179487,0.350571833730531,0.416929084536369,0.00645146244564909,0.693632121756673,0.133063140325248,0.718846990726888,1,1,0,0.921221828825415,0.563142971895625,4,2,3
2,2,0,0,1,0.489625641025641,0.527930769230769,0.559800112964194,0.379200058729982,2.33479635625145e-09,0.364160766266286,0.432486759312451,0.508259321004152,2,0,0,0.476641904356742,0.564286770864383,3,2,3
2,1,1,0,0,0.680471794871795,0.528661538461538,0.34107014906585,0.364714386076828,0.289695685445012,0.655030542239547,0.599959671124816,0.197155912220478,1,0,0,0.579986653274613,0.46736471741784,4,4,3
2,1,0,1,0,0.975461538461538,0.95354358974359,0.40590917746315,0.401063855756457,0.849411201211376,0.616464531235397,0.725022372044623,0.652923992276192,1,0,1,0.741556467946256,0.59409010288846,4,4,2
1,1,0,0,1,0.532982051282051,0.525130769230769,0.359235741063868,0.434512728918187,0.00283001005353745,0.772063145786524,0.611998506262898,0.493060741201043,NA,NA,NA,NA,NA,4,3,4
3,1,1,1,1,0.988002564102564,0.683087179487179,0.588934194237156,0.503196510559949,0.0133262225991244,0.592614409141243,0.791051584295928,0.355234389007092,NA,NA,NA,NA,NA,2,2,2
1,2,0,0,0,0.452402564102564,0.567066666666667,0.397193150317907,0.336770423075085,0.00947196386496318,0.623725178278983,0.344123844429851,0.427542135305703,NA,NA,NA,NA,NA,4,3,4
3,1,1,1,1,0.997705128205128,0.958784615384615,0.529314332127857,0.446414131328322,0.00742622687753602,0.83516478613019,0.497892175987363,0.629362802021205,NA,NA,NA,NA,NA,2,4,3
4,2,0,1,1,0.965884615384615,0.967507692307692,0.452713669634606,0.377873469361506,0.00454144165275538,0.809331963397563,0.248703268356621,0.880906776897609,1,1,1,0.910292099026125,0.796301714312719,4,3,2
1,2,1,0,1,0.360079487179487,0.483405128205128,0.401154859865938,0.51535628786387,9.22567716108436e-05,0.335001223906875,0.580654666945338,0.326993766240776,NA,NA,NA,NA,NA,2,3,4
2,2,0,1,0,0.580879487179487,0.696525641025641,0.356784721813891,0.358817718303512,0.928415459384397,0.814105888456106,0.20505760256201,0.428052500449121,2,0,0,0.533044365388437,0.555124054039607,4,4,2
3,1,1,1,0,0.870730769230769,0.65585641025641,0.355421190186322,0.364752740095688,0.682016362198118,0.467374376021326,0.295138071849942,0.192425411194563,NA,NA,NA,NA,NA,4,4,2
1,2,0,0,0,0.43105641025641,0.536207692307692,0.35383647660399,0.383858847010952,0.198476525889447,0.290202836506069,0.56385449860245,0.776129901781678,NA,NA,NA,NA,NA,3,4,4
2,2,0,0,1,0.434405128205128,0.4696,0.397252842889874,0.512594316574019,6.97915005698491e-05,0.485341102816164,0.496167059242725,0.127697027288377,2,0,0,0.466459265711854,0.476077415167252,2,3,4
1,2,0,0,0,0.437089743589744,0.494702564102564,0.40466330006685,0.419905095183379,0.558928557351948,0.727364611439407,0.450673775933683,0.768831195496023,NA,NA,NA,NA,NA,3,3,3
2,2,0,0,1,0.46954358974359,0.54234358974359,0.440730543002836,0.353057256532504,0.000517363112816582,0.690195887349546,0.134492376632988,0.104177083261311,2,0,0,0.492376400110225,0.546258126408435,4,3,4
3,1,1,1,0,0.985723076923077,0.713946153846154,0.400465086330097,0.377987429588367,0.36138941428623,0.80267235673964,0.136357747018337,0.894276310317218,NA,NA,NA,NA,NA,3,3,4
4,1,1,1,0,0.991361538461538,0.913830769230769,0.346202166152587,0.321670220727042,0.245735936956129,0.686561414413154,0.833417758345604,0.299649677984416,1,1,1,0.98303273431632,0.8581577030965,3,4,3
2,1,1,0,1,0.715679487179487,0.516182051282051,0.318637772091402,0.479063215595224,4.52314186105696e-10,0.262417415715754,0.558721888251603,0.483536828868091,1,0,0,0.596607573913322,0.490203886631711,4,2,3
4,1,1,1,1,0.915923076923077,0.769471794871795,0.50588933232441,0.333627750320654,2.06689110271441e-10,0.137460989505053,0.453677375800908,0.457641820237041,1,1,1,0.948120315105223,0.688192528178001,2,4,3
4,1,1,1,1,0.993582051282051,0.956035897435897,0.51100736512438,0.355180682508313,2.15547062420995e-08,0.575558548234403,0.509214660711586,0.80004196241498,1,1,1,0.994689538335067,0.956220216150844,2,4,3
2,1,0,1,1,0.672751282051282,0.641010256410256,0.387692662618169,0.560247201355038,1.48518271014808e-08,0.33817572966218,0.263640675880015,0.539650036394596,1,0,0,0.558560097110332,0.531716622801641,3,2,2
2,2,0,1,0,0.687051282051282,0.728364102564103,0.35533321083857,0.398115086296978,0.0730210650661136,0.764597163721919,0.354905084334314,0.434867344237864,1,0,0,0.586241572599782,0.531151409931286,3,4,2
3,1,1,1,1,0.964879487179487,0.589089743589744,0.376011126167854,0.472492908694438,0.000353261272332484,0.742091112956405,0.673788234591484,0.409322369284928,NA,NA,NA,NA,NA,3,2,2
4,1,1,1,1,0.989033333333333,0.882838461538461,0.499528261686088,0.417213185468933,0.00468308495862479,0.397556231357157,0.693822676315904,0.586528833769262,1,1,1,0.982598382287857,0.764340897401956,2,3,3
4,2,0,1,0,0.863051282051282,0.874669230769231,0.325003170167622,0.323295237024659,0.933605465474163,0.102125163376331,0.787108701653779,0.755602485686541,1,0,1,0.760474848346962,0.733878282373246,4,4,3
1,1,0,0,1,0.533746153846154,0.511048717948718,0.407468961867652,0.546272987910364,5.25649631111236e-06,0.237926454283297,0.723688756674528,0.384796327911317,NA,NA,NA,NA,NA,3,2,3
3,1,1,1,0,0.974546153846154,0.576233333333333,0.414343189494501,0.475319451623741,0.0305943595304279,0.583287133648992,0.521791301295161,0.652863498032093,NA,NA,NA,NA,NA,3,2,4
4,1,1,1,1,0.973989743589744,0.909297435897436,0.352281177855464,0.316274202242713,0.089004791461895,0.339644122123718,0.87239677850157,0.622145924717188,1,1,1,0.913079178712847,0.793735742739824,4,4,3
1,1,0,0,0,0.546205128205128,0.498466666666667,0.353335551973028,0.353067708210948,0.99043338127437,0.314280406013131,0.622611961327493,0.24640932213515,NA,NA,NA,NA,NA,4,4,4
2,2,0,1,0,0.581379487179487,0.619794871794872,0.387517647147297,0.373993210686881,0.574434846030695,0.68507058173418,0.713097386062145,0.410419149324298,2,0,0,0.560386162792854,0.624958424430723,3,3,4
4,1,1,1,1,0.995994871794872,0.949953846153846,0.545344520610194,0.368899311079046,2.06663663959716e-09,0.621426930651069,0.416640112176538,0.874721976369619,1,1,1,0.996923403192575,0.948694302294593,2,4,4
2,1,0,0,1,0.596374358974359,0.486966666666667,0.334597764023888,0.528418771402268,4.2259529209332e-12,0.565374660864472,0.472417545504868,0.327987044677138,1,0,0,0.563129645799253,0.491701940349989,4,2,3
1,2,0,0,1,0.488284615384615,0.577289743589744,0.340349246944787,0.40631017678324,0.00538982512145569,0.313750620186329,0.861562413349748,0.399879593029618,NA,NA,NA,NA,NA,3,4,3
2,2,1,0,1,0.562305128205128,0.860576923076923,0.360973836181542,0.470903589201848,3.4305268035828e-05,0.123533196374774,0.898572736792266,0.83891778215766,2,1,0,0.549650994208301,0.713176992723816,2,4,3
2,1,1,1,1,0.90794358974359,0.696330769230769,0.425065954065515,0.50009713195005,0.0105813193807474,0.70251907594502,0.737689716741443,0.728091934882104,1,1,0,0.638335274107498,0.489195769494259,3,2,2
3,1,1,0,1,0.954297435897436,0.491053846153846,0.358167306892115,0.483167511920863,3.36308685389142e-06,0.899785181693733,0.225197497010231,0.341648170351982,NA,NA,NA,NA,NA,4,2,4
1,1,0,0,1,0.498692307692308,0.497169230769231,0.43422119884895,0.329622873120893,1.78446271468236e-05,0.195037119090557,0.626300817169249,0.396651945263147,NA,NA,NA,NA,NA,3,4,2
2,2,0,0,0,0.56105641025641,0.606633333333333,0.346066268948467,0.381987591970874,0.11915383405379,0.616222975030541,0.563589022494853,0.299854094535112,2,0,0,0.530742355379337,0.552223872416893,3,4,3
4,1,1,1,0,0.983248717948718,0.784520512820513,0.473319289412994,0.460368827969817,0.660971148564818,0.523984018526971,0.753458734415472,0.779904877766967,1,1,1,0.982592799038919,0.732894608354702,2,2,3
1,1,0,0,1,0.513933333333333,0.450302564102564,0.537196296300765,0.392806837919218,1.22511505029621e-06,0.103514680825174,0.693714504502714,0.586851413920522,NA,NA,NA,NA,NA,2,3,3
2,1,0,0,0,0.562797435897436,0.515020512820513,0.366908654440292,0.361354474602258,0.809425211277879,0.17989894580096,0.459059705398977,0.537010059691966,1,0,0,0.579374435674365,0.48353296605624,3,4,4
1,1,1,0,1,0.571469230769231,0.435346153846154,0.55473363384263,0.402684231090885,7.05233645703629e-07,0.871813164651394,0.815163920074701,0.198337606154382,NA,NA,NA,NA,NA,2,3,4
4,1,1,1,0,0.945407692307692,0.708192307692308,0.390846696571698,0.366686505795732,0.313435086312165,0.350891403481364,0.177444824948907,0.340682881325483,1,1,0,0.896355630544888,0.565391160495904,3,3,2
2,1,0,0,1,0.603679487179487,0.553951282051282,0.314092875372522,0.541721474703043,4.44089209850063e-16,0.178616565465927,0.786383583024144,0.246106558665633,1,0,0,0.582826583029228,0.565697215474048,4,2,4
4,1,1,1,1,0.98371282051282,0.815664102564102,0.346377526043317,0.305118275399563,0.0456443441238241,0.462824880331755,0.870918442122638,0.239529390819371,1,1,1,0.930543325296763,0.709756374758252,4,4,3
3,1,1,1,0,0.987476923076923,0.604089743589744,0.518547279651707,0.487676988052958,0.332191306323316,0.485960414260626,0.663092965446413,0.37717646881938,NA,NA,NA,NA,NA,2,2,3
3,1,1,0,0,0.893384615384615,0.553066666666667,0.521669310298107,0.414932167732231,0.000342774642309696,0.155076567456126,0.343340243399143,0.436120162531734,NA,NA,NA,NA,NA,2,3,2
3,1,1,0,1,0.911728205128205,0.473958974358974,0.431535232315183,0.565541606126057,2.52890222309787e-05,0.323902887664735,0.739028690196574,0.57864977568388,NA,NA,NA,NA,NA,3,2,3
4,1,1,1,0,0.966397435897436,0.749597435897436,0.363719926304674,0.352447665220739,0.618715748275059,0.518887880444527,0.566793704219163,0.576297685131431,1,1,1,0.95233751343261,0.651735396800269,3,3,3
2,2,1,1,0,0.643941025641026,0.930928205128205,0.402936811464365,0.421340229082894,0.480276732025226,0.460071383416653,0.269851436652243,0.630821692571044,2,0,0,0.55818856843263,0.670483316638649,3,4,2
1,2,0,0,0,0.512933333333333,0.522958974358974,0.330339784363287,0.341075082703472,0.61316969337336,0.833373331837356,0.364854247123003,0.882759652286768,NA,NA,NA,NA,NA,4,4,3
1,2,0,0,0,0.468274358974359,0.590238461538461,0.419809573270072,0.35394506872012,0.00731542564548793,0.551285292394459,0.234862141497433,0.536297220550478,NA,NA,NA,NA,NA,4,3,4
4,1,1,1,0,0.995310256410256,0.824748717948718,0.485052572758892,0.481386665981644,0.904521993487796,0.768275364488363,0.702579881064594,0.353036250732839,1,1,1,0.993752966957943,0.73515234712842,2,2,2
